Server	Channel	User	Timestamp	Message
0	484461017997246480	439766626414362635	1535575098	
0	484461017997246480	439766626414362635	1535575128	hi
0	484461017997246480	481407984849780736	1535575157	
0	484461017997246480	397952611929554962	1535575159	
0	484461017997246480	392707534764376074	1535575173	ilma õpetajateta it server kus kõik koos
0	484461017997246480	439766626414362635	1535575230	kk
0	484461017997246480	414440233577349153	1535575258	
0	484461017997246480	414440233577349153	1535575276	arvan et see jäetakse maha kiirelt
0	484461017997246480	439766626414362635	1535575289	võib olla
0	484461017997246480	439766626414362635	1535575304	vot peab tegema gaming serveri
0	484461017997246480	439766626414362635	1535575314	xd
0	484461017997246480	414440233577349153	1535575347	mul vaja enda kast saada ühika tartust
0	484461017997246480	414440233577349153	1535575349	aga ei tea kuidas
0	484461017997246480	414440233577349153	1535575355	auto pole option
0	484461017997246480	483972185262915584	1535575357	
0	484461017997246480	439766626414362635	1535575383	miks pole?
0	484461017997246480	392707534764376074	1535575390	py saab poole aastaga läbi, ei tea kas meie jäetakse see discordi server
0	484461017997246480	392707534764376074	1535575399	siis nagunii mingit uut head kohta vaja kus saaks vestelda kui vaja
0	484461017997246480	439766626414362635	1535575426	mis kast?
0	484461017997246480	439766626414362635	1535575431	anubis
0	484461017997246480	444825395347456010	1535575440	
0	484461017997246480	414440233577349153	1535575444	arvuti kast
0	484461017997246480	439766626414362635	1535575455	võin emad küsida
0	484461017997246480	439766626414362635	1535575468	ta nii ja na sõidab sellel nädalal tallinnasse
0	484461017997246480	414440233577349153	1535575489	naa
0	484461017997246480	414440233577349153	1535575496	yolo ma toon bussiga
0	484461017997246480	439766626414362635	1535575506	gl hf
0	484461017997246480	439766626414362635	1535575530	elad ühiselamus?
0	484461017997246480	414440233577349153	1535575540	jah
0	484461017997246480	439766626414362635	1535575554	milles?
0	484461017997246480	414440233577349153	1535575563	ak72
0	484461017997246480	439766626414362635	1535575581	lol
0	484461017997246480	439766626414362635	1535575589	b?
0	484461017997246480	414440233577349153	1535575604	aee
0	484461017997246480	439766626414362635	1535575618	ma elan b201
0	484461017997246480	414440233577349153	1535575648	402b
0	484461017997246480	439766626414362635	1535575655	kk
0	484461017997246480	439766626414362635	1535575668	kas sa ei kuulnud mingit vene popi?
0	484461017997246480	439766626414362635	1535575686	me sõbraga tegime väikest diskot))
0	484461017997246480	414440233577349153	1535575714	oh god no
0	484461017997246480	414440233577349153	1535575718	ei ma pole ühikas veel
0	484461017997246480	414440233577349153	1535575722	esmaspäeval saan alles
0	484461017997246480	439766626414362635	1535575731	ooh
0	484461017997246480	439766626414362635	1535575737	ok
0	484461017997246480	414440233577349153	1535575738	lollisti valisin endale kuupäeval
0	484461017997246480	439766626414362635	1535575752	toimub
0	484461017997246480	455370835188908032	1535575758	
0	484461017997246480	414440233577349153	1535575760	praegu kuulen mingite tavaliste venelaste tymmi nkn...
0	484461017997246480	439766626414362635	1535575779	kus sa oled nüüd?
0	484461017997246480	439766626414362635	1535575781	fuck
0	484461017997246480	439766626414362635	1535575790	olen creepy
0	484461017997246480	414440233577349153	1535575796	oled küll
0	484461017997246480	414440233577349153	1535575804	"where do you exactly live"
0	484461017997246480	439766626414362635	1535575827	ok
0	484461017997246480	414440233577349153	1535575853	but hey this is why we are it xd
0	484461017997246480	414440233577349153	1535575870	ma arvan suht kõigil it inimestel enda mingi kindel kiiks kuskil
0	484461017997246480	439766626414362635	1535575876	ma olin just see guy kes tahtis teha 60 eap
0	484461017997246480	439766626414362635	1535575877	so
0	484461017997246480	439766626414362635	1535575881	creepy
0	484461017997246480	439766626414362635	1535575884	as fuck
0	484461017997246480	392707534764376074	1535575885	ok näen, et after one use on expired
0	484461017997246480	392707534764376074	1535575893	oih vale server
0	484461017997246480	392707534764376074	1535575905	ok aga keegi teab kuidas saab teha lingi millega inviteda metsikult rahvast
0	484461017997246480	392707534764376074	1535575911	hetkel teen lingi ja ainult üks saab tulla
0	484461017997246480	392707534764376074	1535575918	ma ei viitsi eraldi kõiki ka inviteida
0	484461017997246480	439766626414362635	1535575932	ei kasutanud discordi üldse enne
0	484461017997246480	439766626414362635	1535575933	so
0	484461017997246480	481470130669355008	1535575935	
0	484461017997246480	439766626414362635	1535575939	ei saa aidata
0	484461017997246480	414440233577349153	1535575947	google.com
0	484461017997246480	407487530405986304	1535575948	
0	484461017997246480	241943340805914624	1535575949	
0	484461017997246480	482189197671923713	1535575951	
0	484461017997246480	482627959312613387	1535575951	
0	484461017997246480	484364415366332416	1535575952	
0	484461017997246480	481869309745037322	1535575955	
0	484461017997246480	392707534764376074	1535575960	ok sain korda
0	484461017997246480	414440233577349153	1535575961	ey it's a party
0	484461017997246480	268802585735987210	1535575966	
0	484461017997246480	392707534764376074	1535575979	ei läinudki googlit vaja 😄
0	484461017997246480	439766626414362635	1535575987	noh
0	484461017997246480	439766626414362635	1535575995	ja miks keegi ei maga?
0	484461017997246480	482627959312613387	1535576000	keegi akadeemia 11 ka?
0	484461017997246480	439766626414362635	1535576009	72
0	484461017997246480	455370835188908032	1535576017	akadeemia 11/2 reporting in
0	484461017997246480	482627959312613387	1535576024	uu, mitmes korrus
0	484461017997246480	455370835188908032	1535576029	1.
0	484461017997246480	414440233577349153	1535576039	kas ühikas on lift ka c
0	484461017997246480	482627959312613387	1535576043	mm, okidoki, tule paranda mu pliit ära
0	484461017997246480	414440233577349153	1535576045	kui ei ole lasen kuuli pähe
0	484461017997246480	482627959312613387	1535576052	ei ole 😄 ja ma 5's korrus
0	484461017997246480	484459961838075904	1535576056	
0	484461017997246480	482627959312613387	1535576060	merevaade ja nii
0	484461017997246480	326396456066088971	1535576061	
0	484461017997246480	414440233577349153	1535576064	kui sul katki pliit siis ütle sinna raja 4d vist oli see ühika jumal
0	484461017997246480	439766626414362635	1535576064	b's on lift
0	484461017997246480	481470130669355008	1535576085	kirjake kõik enda aadressid siia, toanumbrid ja jätke kiipkaardid kuskile lillepotti, teinekord kui koju minna ei viitsi, tulen crashin xd
0	484461017997246480	414440233577349153	1535576108	kaugel sa elad ss?
0	484461017997246480	268802585735987210	1535576111	sounds like a plan
0	484461017997246480	482627959312613387	1535576113	ma ehk noob lihtsalt :// aga see nupp kus pliit on käib lihtsalt ringi, ma hetkel üksi siin oma toas, pole toakaaslaseid veel näinudki :/ ehk tulevad uuel nädalal, feeling hopeful
0	484461017997246480	481470130669355008	1535576116	pirital haha
0	484461017997246480	414440233577349153	1535576128	aibljad
0	484461017997246480	414440233577349153	1535576133	soovitan kolida ühika tbh
0	484461017997246480	414440233577349153	1535576147	ma elan 30min kaugusel hetkel ja juba kõndimisest kopp ees
0	484461017997246480	481470130669355008	1535576151	ma olen tallinnasse sisse kirjutatud, ma ei saa elu sees kohta sinna
0	484461017997246480	241943340805914624	1535576166	autoga pole nii hull piritalt iga hommiku sõita 😛
0	484461017997246480	414440233577349153	1535576180	sõitke koos
0	484461017997246480	414440233577349153	1535576183	team spirit
0	484461017997246480	481470130669355008	1535576184	anna auto ja ma lõpetan vingumise 😄
0	484461017997246480	482627959312613387	1535576192	kermz kas ma võin õigesti mäletada, et tean sind sampist?
0	484461017997246480	241943340805914624	1535576200	võimalik 😄
0	484461017997246480	182549996166447106	1535576201	
0	484461017997246480	482627959312613387	1535576205	hehehe 😄
0	484461017997246480	439766626414362635	1535576206	ma lihtsalt tulen aknast välja ja olen it kolledži majas
0	484461017997246480	414440233577349153	1535576209	mis server?
0	484461017997246480	481470130669355008	1535576213	ouuu ma mängisin ka sampi haha
0	484461017997246480	482627959312613387	1535576213	snj ja nebu ikka 😄
0	484461017997246480	414440233577349153	1535576219	sama
0	484461017997246480	241943340805914624	1535576226	snj kuidagi tuttav 😄 ma ei mäleta 😄
0	484461017997246480	414440233577349153	1535576226	ma mäletan mingi eesti server oli
0	484461017997246480	481470130669355008	1535576238	ma olin mingis rps
0	484461017997246480	439766626414362635	1535576248	lol
0	484461017997246480	439766626414362635	1535576263	peab tegema eraldi sampi fänni serveri
0	484461017997246480	182549996166447106	1535576263	<@482627959312613387> kusjuures me pelasime ka sampi xd
